Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup_26-35,AgeGroup_36-45,AgeGroup_46-55,AgeGroup_55+,Attrition_Yes,BusinessTravel_TravelRarely,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,SalarySlab_15k+,SalarySlab_5k-10k,SalarySlab_Upto 5k,OverTime_Yes
-1.0868001987815186,-0.4550587046480984,-0.6422218529903315,0.08714559137643514,-0.6631733644226868,0.4997062870727518,0.37918524785738567,-0.9635037534714079,0.24914756992240936,-0.891099599407635,0.49363011902371356,-0.6766905117381694,1.0371534181264752,-0.4256350590724081,0.26923836464899886,0.0,-0.9313750756576494,-1.3235625583763888,-0.6193731201179314,0.3384185131053941,-0.9825996186041853,-0.89310071216681,-0.6781384819017218,-1.1586349716269329,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.0868001987815186,0.8253676318612282,0.8340737862936822,1.0642325249910087,0.2524018028772911,-1.4194531307088205,0.37918524785738567,-0.9635037534714079,-0.6568435934318068,-0.7861763628937546,-0.31119108079490054,2.5319661398356894,-0.3311716476848842,-0.4256350590724081,-0.6552924466747089,0.0,0.24476409838102048,-0.937374889375195,-0.6193731201179314,0.3384185131053941,-0.8190907996774713,-0.61646005624239,-0.05668649848714083,-0.5959259052019753,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1.0868001987815186,0.6293333671630948,-0.8882711262043339,1.0642325249910087,-1.5787485317226648,-0.9273609723032892,0.37918524785738567,-0.05869058396780131,1.1551387332766254,-0.48481469371798447,-1.355967709989704,-1.0777725931849018,0.7634884049642033,-0.4256350590724081,-0.6552924466747089,0.0,0.24476409838102048,-0.937374889375195,-0.6193731201179314,0.3384185131053941,-0.6555819807507574,-0.61646005624239,-0.05668649848714083,-0.5959259052019753,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.0868001987815186,1.1802144654287354,-0.15012330656232697,2.0413194586055825,-1.5787485317226648,1.0410076613188364,-2.4267855862872696,-0.9635037534714079,0.24914756992240936,-0.40096123492190155,-1.185635925127708,-0.6766905117381694,1.0371534181264752,-0.4256350590724081,1.1937691759727065,0.0,2.59704244645836,-1.0661041123755928,0.9329930403808636,0.3384185131053941,-0.6555819807507574,-0.61646005624239,-0.3674124901944313,-0.5959259052019753,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1.0868001987815186,-1.4947847414647804,-0.39617257977632925,0.08714559137643514,1.167976970177269,-0.533687245578864,-1.0238001692149419,-0.9635037534714079,0.24914756992240936,-0.8440650451083093,-0.8929353105134933,-0.6766905117381694,-0.6048366608471561,-0.4256350590724081,0.26923836464899886,0.0,0.24476409838102048,-0.937374889375195,-2.1717392806167264,0.3384185131053941,-0.4920731618240433,-0.61646005624239,-0.05668649848714083,-0.5959259052019753,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.0868001987815186,0.7484427938151252,0.58802451307968,0.08714559137643514,-1.5787485317226648,-1.1734070515060548,0.37918524785738567,-0.9635037534714079,-1.5628347567860228,-0.9087641605245763,0.011046837552608163,-0.6766905117381694,-0.3311716476848842,-0.4256350590724081,1.1937691759727065,0.0,1.4209032724196902,-0.29372877437320527,0.15680996013146611,-1.0764385473352358,0.3254709328095266,0.7667432233797099,1.186217468342021,1.0922012940728971,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
-1.0868001987815186,0.9072553626844991,-0.6422218529903315,-0.8899413422381385,-1.5787485317226648,0.4997062870727518,0.37918524785738567,-0.9635037534714079,0.24914756992240936,-0.8487472179344865,-1.5599157595767348,-0.6766905117381694,-1.1521666871717,-0.4256350590724081,-0.6552924466747089,0.0,2.59704244645836,-0.808645666374797,-0.6193731201179314,0.3384185131053941,-0.32856434289732933,-0.33981940031797,-0.6781384819017218,-0.31457137198949653,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.0868001987815186,1.2149547148689108,0.21895060325867646,0.08714559137643514,0.2524018028772911,1.5823090355649208,1.7821706649297133,-0.9635037534714079,1.1551387332766254,-0.8451291752960769,-1.0930857067633863,2.1308840583889572,-0.3311716476848842,-0.4256350590724081,-0.6552924466747089,0.0,0.24476409838102048,-0.808645666374797,0.9329930403808636,0.3384185131053941,-0.9825996186041853,-1.1697413680912299,-0.6781384819017218,-1.1586349716269329,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
-1.0868001987815186,-0.02080558664590429,-0.8882711262043339,-1.8670282758527121,1.167976970177269,-1.1241978356655018,-2.4267855862872696,-0.05869058396780131,1.1551387332766254,-0.30518951802282207,0.8570796087705326,0.1254736511552953,1.3108184312887472,2.3494305243071683,-0.6552924466747089,0.0,-0.9313750756576494,-0.4224579973736032,0.15680996013146611,0.3384185131053941,-0.16505552397061535,-0.61646005624239,-0.6781384819017218,-1.1586349716269329,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-1.0868001987815186,-1.4798960631332765,0.09592596665167531,0.08714559137643514,1.167976970177269,1.5823090355649208,-1.0238001692149419,-0.05869058396780131,1.1551387332766254,-0.15663694381047213,-1.0124910637196838,-0.6766905117381694,-1.1521666871717,-0.4256350590724081,1.1937691759727065,0.0,-0.9313750756576494,-0.679916443374399,0.15680996013146611,0.3384185131053941,-0.16505552397061535,-0.61646005624239,0.56476548492744,-0.0332168387770178,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-1.0868001987815186,-1.6535973103341541,0.9570984229006834,1.0642325249910087,1.167976970177269,-0.7305241089410767,0.37918524785738567,-0.9635037534714079,0.24914756992240936,-0.8749248205535682,1.6009977013676402,-0.6766905117381694,-0.6048366608471561,-0.4256350590724081,1.1937691759727065,0.0,-0.9313750756576494,-0.4224579973736032,-0.6193731201179314,0.3384185131053941,0.16196211388281265,-0.61646005624239,1.4969434600493114,0.8108467608604184,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
-1.0868001987815186,1.428359104287132,0.21895060325867646,-1.8670282758527121,-0.6631733644226868,1.2378445246810488,0.37918524785738567,-0.9635037534714079,-1.5628347567860228,-0.9377085016318537,-0.9310524977121729,-1.0777725931849018,-0.3311716476848842,-0.4256350590724081,-0.6552924466747089,0.0,-0.9313750756576494,-0.679916443374399,0.15680996013146611,1.7532755735460241,-0.32856434289732933,-1.1697413680912299,-0.3674124901944313,-0.0332168387770178,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1.0868001987815186,1.2422506251433345,1.2031476961146856,0.08714559137643514,1.167976970177269,0.05682334450777355,-1.0238001692149419,-0.9635037534714079,-1.5628347567860228,-0.5190796857640996,0.28011760918018747,-0.6766905117381694,-1.1521666871717,-0.4256350590724081,-1.5798232579984166,0.0,1.4209032724196902,-0.5511872203740011,0.15680996013146611,0.3384185131053941,-0.0015467050439013509,0.7667432233797099,-0.6781384819017218,0.8108467608604184,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.0868001987815186,-0.7826096279411819,-0.15012330656232697,0.08714559137643514,-0.6631733644226868,0.9917984454782831,1.7821706649297133,-0.9635037534714079,0.24914756992240936,-0.6359211803809766,1.152171338448871,1.7298019769422248,0.48982339180193146,-0.4256350590724081,-1.5798232579984166,0.0,-0.9313750756576494,-0.808645666374797,-2.1717392806167264,0.3384185131053941,-0.6555819807507574,-0.61646005624239,-0.6781384819017218,-0.5959259052019753,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.0868001987815186,-0.5220577571398655,-0.8882711262043339,0.08714559137643514,1.167976970177269,1.0410076613188364,0.37918524785738567,-0.9635037534714079,1.1551387332766254,-0.8353391775686154,-1.1254360870427085,-0.27560843029143706,-0.6048366608471561,-0.4256350590724081,0.26923836464899886,0.0,-0.9313750756576494,-0.679916443374399,-2.1717392806167264,-1.0764385473352358,-0.4920731618240433,-0.61646005624239,-0.3674124901944313,-0.5959259052019753,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.0868001987815186,0.6268519207745109,-0.15012330656232697,0.08714559137643514,0.2524018028772911,0.05682334450777355,0.37918524785738567,-0.9635037534714079,1.1551387332766254,-0.6512446550848293,-1.1458308920014115,-0.6766905117381694,-1.1521666871717,-0.4256350590724081,0.26923836464899886,0.0,-0.9313750756576494,-0.679916443374399,1.7091761206302611,-1.0764385473352358,-0.16505552397061535,-0.61646005624239,-0.3674124901944313,-0.0332168387770178,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.0868001987815186,1.2298433932004147,-0.5191972163833304,-0.8899413422381385,1.167976970177269,-0.6321056772599704,0.37918524785738567,-0.9635037534714079,1.1551387332766254,-0.8781172111168709,0.7774695425179399,-1.0777725931849018,-0.3311716476848842,-0.4256350590724081,0.26923836464899886,0.0,-0.9313750756576494,-0.679916443374399,0.15680996013146611,-1.0764385473352358,-0.32856434289732933,-0.06317874439355003,-0.6781384819017218,-0.5959259052019753,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
-1.0868001987815186,-0.1820996019038621,1.6952462425426902,-1.8670282758527121,-0.6631733644226868,-1.4686623465493738,-1.0238001692149419,-0.05869058396780131,0.24914756992240936,-0.6310261815172459,-1.0240246775583988,-0.6766905117381694,1.5844834444510192,2.3494305243071683,1.1937691759727065,0.0,0.24476409838102048,-0.29372877437320527,1.7091761206302611,0.3384185131053941,0.3254709328095266,1.04338387930413,0.8754914766347305,1.0922012940728971,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
-1.0868001987815186,0.8179232926954763,0.7110491496866811,0.08714559137643514,1.167976970177269,0.5489155029133049,-1.0238001692149419,-0.9635037534714079,-1.5628347567860228,-0.36839885117621457,1.3426166206149674,-1.0777725931849018,1.0371534181264752,-0.4256350590724081,1.1937691759727065,0.0,0.24476409838102048,-0.4224579973736032,-0.6193731201179314,-1.0764385473352358,-0.0015467050439013509,0.4901025674552899,1.4969434600493114,-0.31457137198949653,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.0868001987815186,-0.7205734682265827,-0.8882711262043339,-0.8899413422381385,-1.5787485317226648,1.1394260929999425,1.7821706649297133,-0.05869058396780131,0.24914756992240936,-0.0010611103588563614,1.7860981380962835,-1.0777725931849018,-0.3311716476848842,-0.4256350590724081,-0.6552924466747089,0.0,-0.9313750756576494,-0.29372877437320527,1.7091761206302611,-1.0764385473352358,0.16196211388281265,0.7667432233797099,-0.6781384819017218,0.8108467608604184,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-1.0868001987815186,1.3712858373497008,-0.8882711262043339,1.0642325249910087,-0.6631733644226868,-1.222616267346608,0.37918524785738567,-0.9635037534714079,-0.6568435934318068,-0.9106795948625579,-1.1569425443582222,-0.6766905117381694,-1.1521666871717,-0.4256350590724081,0.26923836464899886,0.0,0.24476409838102048,-0.679916443374399,0.15680996013146611,-1.0764385473352358,-0.32856434289732933,-0.33981940031797,-0.3674124901944313,-0.5959259052019753,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.0868001987815186,1.3291012487437734,1.572221605935689,0.08714559137643514,-1.5787485317226648,-0.3860595980572047,-1.0238001692149419,-0.9635037534714079,-0.6568435934318068,-0.775109408940972,0.7393523553192604,-0.6766905117381694,-0.878501674009428,-0.4256350590724081,-1.5798232579984166,0.0,-0.9313750756576494,-1.3235625583763888,-0.6193731201179314,0.3384185131053941,-0.9825996186041853,-1.1697413680912299,-0.6781384819017218,-1.1586349716269329,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.0868001987815186,0.3787072819161143,-0.027098669955325828,0.08714559137643514,1.167976970177269,-1.0749886198249485,0.37918524785738567,-0.05869058396780131,1.1551387332766254,-0.5107794702995128,-1.2939393721497863,-0.6766905117381694,-0.3311716476848842,-0.4256350590724081,-1.5798232579984166,0.0,-0.9313750756576494,-0.5511872203740011,1.7091761206302611,0.3384185131053941,-0.0015467050439013509,0.7667432233797099,-0.6781384819017218,0.8108467608604184,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-1.0868001987815186,-1.6039683825624749,-0.6422218529903315,0.08714559137643514,-0.6631733644226868,1.0410076613188364,1.7821706649297133,-0.05869058396780131,-0.6568435934318068,-0.07725283180301293,-1.2833903351021814,-0.6766905117381694,1.3108184312887472,2.3494305243071683,-0.6552924466747089,0.0,0.24476409838102048,-0.679916443374399,-2.1717392806167264,0.3384185131053941,-0.16505552397061535,-0.61646005624239,-0.6781384819017218,-0.31457137198949653,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
-1.0868001987815186,-1.6039683825624749,-0.6422218529903315,0.08714559137643514,-0.6631733644226868,1.0410076613188364,1.7821706649297133,-0.05869058396780131,-0.6568435934318068,-0.07725283180301293,-1.2833903351021814,-0.6766905117381694,1.3108184312887472,2.3494305243071683,-0.6552924466747089,0.0,0.24476409838102048,-0.679916443374399,-2.1717392806167264,0.3384185131053941,-0.16505552397061535,-0.61646005624239,-0.6781384819017218,-0.31457137198949653,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
-0.9772168567596731,-1.733003594768841,1.8182708791496913,0.08714559137643514,0.2524018028772911,-0.7797333247816298,-1.0238001692149419,-0.9635037534714079,0.24914756992240936,-0.9528191502981529,-0.19008813548839465,0.92763781404876,-0.3311716476848842,-0.4256350590724081,-0.6552924466747089,0.0,-0.9313750756576494,-0.679916443374399,0.9329930403808636,0.3384185131053941,-0.4920731618240433,-0.61646005624239,-0.6781384819017218,-0.31457137198949653,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
-0.9772168567596731,1.569801548436418,-0.5191972163833304,1.0642325249910087,0.2524018028772911,-0.7797333247816298,0.37918524785738567,-0.9635037534714079,0.24914756992240936,-0.6520959592350433,-0.43876410215727085,-0.6766905117381694,-0.6048366608471561,-0.4256350590724081,0.26923836464899886,0.0,-0.9313750756576494,-1.1948333353759908,0.15680996013146611,-1.0764385473352358,-0.8190907996774713,-0.61646005624239,-0.05668649848714083,-0.5959259052019753,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
-0.9772168567596731,-1.6908190061629136,-0.6422218529903315,0.08714559137643514,-0.6631733644226868,-1.1241978356655018,0.37918524785738567,-0.05869058396780131,0.24914756992240936,-0.48609164994330556,-0.7645183661873146,-0.6766905117381694,-0.057506634522612336,-0.4256350590724081,-0.6552924466747089,0.0,-0.9313750756576494,-0.808645666374797,0.15680996013146611,1.7532755735460241,-0.32856434289732933,-0.06317874439355003,-0.6781384819017218,-0.0332168387770178,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.9772168567596731,-0.8967561618160443,1.449196969328688,0.08714559137643514,0.2524018028772911,-1.1734070515060548,0.37918524785738567,-0.9635037534714079,1.1551387332766254,-0.8070333145739985,-1.0726909018046833,-0.6766905117381694,-1.1521666871717,-0.4256350590724081,0.26923836464899886,0.0,0.24476409838102048,-0.808645666374797,-0.6193731201179314,-2.491295607775866,-0.32856434289732933,-0.61646005624239,-0.6781384819017218,-0.5959259052019753,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.9772168567596731,-0.6759074332320714,-0.8882711262043339,1.0642325249910087,-1.5787485317226648,0.6473339345944112,0.37918524785738567,-0.9635037534714079,0.24914756992240936,-0.6427316135826889,0.08953167318678969,-0.27560843029143706,-1.1521666871717,-0.4256350590724081,0.26923836464899886,0.0,-0.9313750756576494,-0.808645666374797,1.7091761206302611,-2.491295607775866,-1.1461084375308992,-1.1697413680912299,-0.6781384819017218,-1.1586349716269329,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
-0.9772168567596731,0.8849223451872434,-0.027098669955325828,0.08714559137643514,1.167976970177269,1.3854721722027084,0.37918524785738567,-0.9635037534714079,1.1551387332766254,-0.9438804567209055,-1.6436047868210681,-0.6766905117381694,2.1318134707755627,2.3494305243071683,1.1937691759727065,0.0,0.24476409838102048,-0.808645666374797,0.15680996013146611,-1.0764385473352358,-0.32856434289732933,-0.61646005624239,-0.6781384819017218,-0.0332168387770178,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.9772168567596731,0.7831830432553007,-0.15012330656232697,-0.8899413422381385,1.167976970177269,0.007614128667220412,0.37918524785738567,-0.9635037534714079,1.1551387332766254,-0.6799761701545531,-1.3798788606309422,-0.6766905117381694,1.5844834444510192,2.3494305243071683,1.1937691759727065,0.0,-0.9313750756576494,-0.808645666374797,0.15680996013146611,0.3384185131053941,-0.32856434289732933,-0.33981940031797,-0.6781384819017218,-0.5959259052019753,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.9772168567596731,1.6740222967569447,0.8340737862936822,-0.8899413422381385,-0.6631733644226868,0.10603256034832668,1.7821706649297133,-0.05869058396780131,-1.5628347567860228,-0.17962215586625122,-1.3326191746576714,-1.0777725931849018,1.0371534181264752,-0.4256350590724081,0.26923836464899886,0.0,-0.9313750756576494,-0.29372877437320527,-0.6193731201179314,0.3384185131053941,0.16196211388281265,-0.33981940031797,-0.6781384819017218,0.8108467608604184,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.9772168567596731,0.8824408987986594,-0.8882711262043339,1.0642325249910087,-1.5787485317226648,0.8933800137971769,-2.4267855862872696,-0.9635037534714079,1.1551387332766254,-0.6472009603713126,1.4682204883951182,0.92763781404876,-0.6048366608471561,-0.4256350590724081,1.1937691759727065,0.0,-0.9313750756576494,-0.808645666374797,0.9329930403808636,-1.0764385473352358,-0.6555819807507574,-0.61646005624239,-0.05668649848714083,-0.5959259052019753,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.9772168567596731,-1.2342328706634638,-0.027098669955325828,1.0642325249910087,-0.6631733644226868,1.287053740521602,0.37918524785738567,-0.05869058396780131,1.1551387332766254,-0.26645517918808326,0.907433678944434,-0.6766905117381694,0.21615837863965956,-0.4256350590724081,1.1937691759727065,0.0,-0.9313750756576494,-0.5511872203740011,-1.395556200367329,0.3384185131053941,-0.0015467050439013509,0.21346191153086994,-0.6781384819017218,0.8108467608604184,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.9772168567596731,1.2372877323661666,0.9570984229006834,-0.8899413422381385,0.2524018028772911,0.6473339345944112,0.37918524785738567,-0.05869058396780131,-1.5628347567860228,-0.4143692752877727,-0.10738368503517112,-0.6766905117381694,-0.878501674009428,-0.4256350590724081,1.1937691759727065,0.0,0.24476409838102048,-0.1649995513728073,-0.6193731201179314,0.3384185131053941,0.4889797517362406,-1.1697413680912299,-0.3674124901944313,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.9772168567596731,-0.3657266346590756,-1.011295762811335,-0.8899413422381385,-1.5787485317226648,0.05682334450777355,-2.4267855862872696,-0.9635037534714079,-0.6568435934318068,-0.912807855238093,-1.466521618248605,1.7298019769422248,-0.6048366608471561,-0.4256350590724081,1.1937691759727065,0.0,-0.9313750756576494,-0.1649995513728073,0.9329930403808636,0.3384185131053941,-0.0015467050439013509,0.7667432233797099,0.2540394932201496,0.8108467608604184,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.9772168567596731,0.21989471304674044,-0.8882711262043339,1.0642325249910087,0.2524018028772911,-0.9765701881438423,0.37918524785738567,-0.9635037534714079,0.24914756992240936,-0.45182665789719045,0.2919325306735051,1.3287198954954924,0.48982339180193146,-0.4256350590724081,1.1937691759727065,0.0,-0.9313750756576494,-0.808645666374797,0.15680996013146611,-1.0764385473352358,-0.8190907996774713,-0.61646005624239,-0.05668649848714083,-0.877280438414454,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.9772168567596731,-0.10269331746917518,-0.8882711262043339,1.0642325249910087,-0.6631733644226868,0.7457523662755174,0.37918524785738567,-0.05869058396780131,-0.6568435934318068,-0.367334720988447,-1.4909953841990486,-0.6766905117381694,1.3108184312887472,2.3494305243071683,-1.5798232579984166,0.0,-0.9313750756576494,-0.4224579973736032,-0.6193731201179314,0.3384185131053941,0.16196211388281265,0.7667432233797099,1.4969434600493114,0.24813769443546094,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
-0.9772168567596731,0.912218255461667,-0.15012330656232697,-0.8899413422381385,-0.6631733644226868,-0.140013518854439,-1.0238001692149419,-0.9635037534714079,1.1551387332766254,-0.33392103309254595,1.3596357337184368,-0.6766905117381694,-0.6048366608471561,-0.4256350590724081,1.1937691759727065,0.0,0.24476409838102048,-0.679916443374399,2.4853592008796586,0.3384185131053941,-0.32856434289732933,-0.89310071216681,-0.6781384819017218,-0.0332168387770178,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9772168567596731,0.04867491223444677,-0.5191972163833304,1.0642325249910087,-1.5787485317226648,1.5823090355649208,0.37918524785738567,-0.05869058396780131,1.1551387332766254,-0.3398801621440442,1.4000033821539388,-0.6766905117381694,-0.3311716476848842,-0.4256350590724081,-0.6552924466747089,0.0,-0.9313750756576494,-0.937374889375195,0.15680996013146611,0.3384185131053941,-0.4920731618240433,-0.61646005624239,-0.6781384819017218,-0.5959259052019753,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.9772168567596731,0.4804465838480569,-0.027098669955325828,0.08714559137643514,0.2524018028772911,0.5489155029133049,0.37918524785738567,-0.9635037534714079,0.24914756992240936,-0.8785428631919779,-0.6279434998776546,0.92763781404876,0.7634884049642033,-0.4256350590724081,-0.6552924466747089,0.0,0.24476409838102048,-0.679916443374399,-0.6193731201179314,0.3384185131053941,-0.8190907996774713,-0.61646005624239,-0.05668649848714083,-0.5959259052019753,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.9772168567596731,0.8501820957470678,0.09592596665167531,-1.8670282758527121,1.167976970177269,0.4012878553916455,0.37918524785738567,-0.9635037534714079,-0.6568435934318068,-1.1605373629503786,1.2779158600563232,-0.6766905117381694,1.858148457613291,2.3494305243071683,-0.6552924466747089,0.0,-0.9313750756576494,-1.3235625583763888,1.7091761206302611,0.3384185131053941,-0.9825996186041853,-1.1697413680912299,-0.6781384819017218,-1.1586349716269329,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
-0.9772168567596731,1.4010631940127083,1.8182708791496913,-0.8899413422381385,-0.6631733644226868,0.3028694237105392,-1.0238001692149419,0.8461225855358053,-1.5628347567860228,0.47183834508504274,-0.2733552012508238,-0.6766905117381694,-0.878501674009428,-0.4256350590724081,-1.5798232579984166,0.0,-0.9313750756576494,-0.1649995513728073,-0.6193731201179314,-1.0764385473352358,0.4889797517362406,0.7667432233797099,-0.3674124901944313,1.3735558272853758,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.9772168567596731,0.13800698222346955,0.09592596665167531,0.08714559137643514,0.2524018028772911,-0.33685038221665153,0.37918524785738567,-0.05869058396780131,0.24914756992240936,-0.6054870570108246,-0.8987021174328508,0.1254736511552953,-0.6048366608471561,-0.4256350590724081,1.1937691759727065,0.0,-0.9313750756576494,-0.1649995513728073,0.9329930403808636,1.7532755735460241,0.16196211388281265,0.7667432233797099,-0.3674124901944313,0.8108467608604184,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.9772168567596731,0.23230194498966028,0.7110491496866811,-0.8899413422381385,-1.5787485317226648,-0.7797333247816298,0.37918524785738567,-0.9635037534714079,0.24914756992240936,-0.9147232895760746,1.15104610783046,-0.6766905117381694,0.21615837863965956,-0.4256350590724081,1.1937691759727065,0.0,0.24476409838102048,-0.937374889375195,1.7091761206302611,-1.0764385473352358,-0.4920731618240433,-0.61646005624239,-0.05668649848714083,-0.5959259052019753,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.9772168567596731,0.5151868332882324,-1.011295762811335,0.08714559137643514,-1.5787485317226648,-1.0257794039843955,-1.0238001692149419,-0.9635037534714079,-0.6568435934318068,-0.8319339609677592,-1.0040518340815998,-0.6766905117381694,-0.057506634522612336,-0.4256350590724081,-1.5798232579984166,0.0,1.4209032724196902,-1.3235625583763888,-0.6193731201179314,0.3384185131053941,-0.9825996186041853,-1.1697413680912299,-0.6781384819017218,-1.1586349716269329,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
